row_id,source,sent0,sent1,hard_neg,static_score,static_reason,chiral_score,chiral_reason,verdict,error,raw
9280,ego4d,The student closes the door,The student closes the drawer door,The student opens the door,3.0,The subject and object are word-for-word identical between the anchor and the hard negative.,3.0,"The verb 'opens' is the direct directional and temporal antonym of 'closes', satisfying the criteria perfectly.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are word-for-word identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'opens' is the direct directional and temporal antonym of 'closes', satisfying the criteria perfectly."",
  ""verdict"": ""PASS""
}"
9281,ego4d,The delivery driver puts down the metal box,The delivery driver puts a box of cards on the floor,The delivery driver picks up the metal box,3.0,"The subject and object are identical between the anchor and the hard negative, with no change in setting or manner.",3.0,'Picks up' is the direct temporal and directional antonym of 'puts down'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative, with no change in setting or manner."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Picks up' is the direct temporal and directional antonym of 'puts down'."",
  ""verdict"": ""PASS""
}"
9282,ego4d,The cook picks a spoon from the chopping board.,The cook picks the wooden spoon on top of the stainless plate with his right hand.,The cook puts a spoon on the chopping board.,3.0,"The subject (cook), object (spoon), and setting (chopping board) are identical between the anchor and the hard negative.",3.0,The actions 'picks' and 'puts' constitute a perfect temporal and directional antonym pair in the context of object manipulation.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject (cook), object (spoon), and setting (chopping board) are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks' and 'puts' constitute a perfect temporal and directional antonym pair in the context of object manipulation."",
  ""verdict"": ""PASS""
}"
9283,ego4d,The painter picks up a tray with paint together with the paint roller,The painter picks an aluminum tray on top of the kitchen cabinet with his right hand.,The painter puts down a tray with paint together with the paint roller,3.0,"The subject, the complex multi-part object, and the manner are identical in both the anchor and the hard negative.",3.0,The action 'puts down' is the exact directional and temporal antonym of 'picks up'.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, the complex multi-part object, and the manner are identical in both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'puts down' is the exact directional and temporal antonym of 'picks up'."",
  ""verdict"": ""PASS""
}
```"
9284,ego4d,The tailor puts the needle on the fabric,The tailor puts the needle inside the warp with her left hand.,The tailor takes the needle off the fabric,3.0,"The subject, object, and setting are perfectly identical between the anchor and the hard negative.",3.0,The actions 'puts on' and 'takes off' are direct directional antonyms that represent a perfect temporal reversal.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts on' and 'takes off' are direct directional antonyms that represent a perfect temporal reversal."",
  ""verdict"": ""PASS""
}"
9285,ego4d,The shopper opens the fridge door,The shopper opens the door.,The shopper closes the fridge door,3.0,The subject and object are identical between the anchor and the hard negative.,3.0,'Closes' is the exact directional and temporal antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Closes' is the exact directional and temporal antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9286,ego4d,The climber places right hand on the wooden chair.,The climber places her left hand on a bouldering rock on a wall.,The climber removes right hand from the wooden chair.,3.0,"The subject, object, and setting are perfectly identical between the anchor and the hard negative.",3.0,The action 'removes from' is the direct temporal and directional antonym of 'places on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'removes from' is the direct temporal and directional antonym of 'places on'."",
  ""verdict"": ""PASS""
}"
9287,ego4d,The woman drops the water bottle on the table with her right hand.,The woman drops water bottle,The woman picks up the water bottle from the table with her right hand.,2.0,"While the entities and manner are identical, the spatial prepositions 'on' and 'from' represent a minor shift in the setting's functional role.",3.0,'Drops' and 'picks up' are perfect directional antonyms describing the release versus the acquisition of an object.,PASS,,"{
  ""static_score"": 2,
  ""static_reason"": ""While the entities and manner are identical, the spatial prepositions 'on' and 'from' represent a minor shift in the setting's functional role."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Drops' and 'picks up' are perfect directional antonyms describing the release versus the acquisition of an object."",
  ""verdict"": ""PASS""
}"
9288,ego4d,The construction worker places his left hand on the wall under construction.,The construction worker places her left hand on the ground.,The construction worker removes his left hand from the wall under construction.,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,The action 'removes' is a direct temporal and directional antonym of 'places' in this physical context.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'removes' is a direct temporal and directional antonym of 'places' in this physical context."",
  ""verdict"": ""PASS""
}
```"
9289,ego4d,The operator picks the phone,The caller picks the phone from the table,The operator puts the phone down,3.0,The subject 'The operator' and object 'the phone' are perfectly identical between the anchor and the hard negative.,3.0,The verb 'picks' and the phrasal verb 'puts down' constitute a precise directional and temporal antonym pair in the context of handling an object.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The operator' and object 'the phone' are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'picks' and the phrasal verb 'puts down' constitute a precise directional and temporal antonym pair in the context of handling an object."",
  ""verdict"": ""PASS""
}
```"
9290,ego4d,"The cook puts the potatoes, onions and carrots on the plate in the sauce pan.",The cook puts potatoes in a sieve.,"The cook takes the potatoes, onions and carrots off the plate in the sauce pan.",3.0,"The subject, complex object list, and specific prepositional setting are identical in both sentences.",3.0,'Takes off' is a perfect directional and temporal antonym for 'puts on' in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, complex object list, and specific prepositional setting are identical in both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Takes off' is a perfect directional and temporal antonym for 'puts on' in this context."",
  ""verdict"": ""PASS""
}"
9291,ego4d,The mechanic opens the tool box,The man opens the box,The mechanic closes the tool box,3.0,"The subject and object are identical in both sentences, maintaining perfect static preservation.",3.0,'Closes' is the direct temporal and directional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical in both sentences, maintaining perfect static preservation."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Closes' is the direct temporal and directional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9292,ego4d,The hiker climbs up a staircase.,The hiker climbs down another staircase in front of him,The hiker climbs down a staircase.,3.0,"The subject, object, and grammatical structure are identical between the anchor and the hard negative.",3.0,The action uses the same verb with perfectly opposing directional vectors (up vs. down).,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and grammatical structure are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action uses the same verb with perfectly opposing directional vectors (up vs. down)."",
  ""verdict"": ""PASS""
}"
9293,ego4d,The woman puts butter on food,The woman puts the butter in the bowl,The woman takes butter off food,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,The action 'takes off' is the perfect directional and temporal antonym of 'puts on'.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is the perfect directional and temporal antonym of 'puts on'."",
  ""verdict"": ""PASS""
}
```"
9294,ego4d,The mechanic picks up the wheel stud plate,The diner picks up the plate of spaghetti on the table,The mechanic puts down the wheel stud plate,3.0,The subject and object are identical between the anchor and the hard negative sentences.,3.0,'Picks up' and 'puts down' are clear temporal and directional antonyms representing opposing actions.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Picks up' and 'puts down' are clear temporal and directional antonyms representing opposing actions."",
  ""verdict"": ""PASS""
}"
9295,ego4d,The carpenter places his right hand on the woodwork.,The man X places his right hand on his right leg.,The carpenter removes his right hand from the woodwork.,3.0,"The subject, object, and setting are identical across both sentences.",3.0,'Places on' and 'removes from' constitute a perfect directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Places on' and 'removes from' constitute a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9296,ego4d,The cook puts down a butter nut squash,The cook puts butter in a cooking pot with a butter knife,The cook picks up a butter nut squash,3.0,"The subject and object are identical across both sentences, ensuring perfect preservation of all non-action elements.",3.0,"The actions 'puts down' and 'picks up' are perfect directional and temporal antonyms, as specified in the criteria.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across both sentences, ensuring perfect preservation of all non-action elements."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts down' and 'picks up' are perfect directional and temporal antonyms, as specified in the criteria."",
  ""verdict"": ""PASS""
}"
9297,ego4d,The **man** picks a tube-like container from the table with his right hand.,The **man** picks container.,The **man** puts a tube-like container on the table with his right hand.,3.0,"All non-action elements, including the subject, object, and the specific manner of using the right hand at the table, are perfectly preserved.",3.0,The actions 'picks' and 'puts' serve as direct temporal and directional antonyms in the context of interacting with an object on a surface.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""All non-action elements, including the subject, object, and the specific manner of using the right hand at the table, are perfectly preserved."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks' and 'puts' serve as direct temporal and directional antonyms in the context of interacting with an object on a surface."",
  ""verdict"": ""PASS""
}"
9298,ego4d,The cook puts the lid on the table,The cook Puts a lid on a cooking pot,The cook takes the lid off the table,3.0,"The subject, object, and the physical location are identical in both the anchor and the hard negative.",3.0,The phrase 'takes off' is a perfect directional and temporal antonym to 'puts on'.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the physical location are identical in both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The phrase 'takes off' is a perfect directional and temporal antonym to 'puts on'."",
  ""verdict"": ""PASS""
}
```"
9299,ego4d,The tailor puts the scissors on the machine,The tailor puts the scissors down on the table,The tailor takes the scissors off the machine,3.0,"The subject, object, and setting (machine) are identical in both sentences.",3.0,The action 'takes off' is the perfect directional and temporal antonym of 'puts on'.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting (machine) are identical in both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is the perfect directional and temporal antonym of 'puts on'."",
  ""verdict"": ""PASS""
}
```"
9300,ego4d,#C C removes her left hand from the phone.,#C C removes his gloved right hand from his lab coat pocket.,#C C places her left hand on the phone.,3.0,"The subject, specific body part, and object are identical between the anchor and the hard negative.",3.0,The actions 'removes from' and 'places on' represent a perfect directional and temporal antonym pair.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, specific body part, and object are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'removes from' and 'places on' represent a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}
```"
9301,ego4d,The waitress drops the plate on the table with her left hand.,The waitress drops the paint plate on top of bottles with her left hand.,The waitress picks up the plate from the table with her left hand.,3.0,"Subject, object, setting, and manner are perfectly preserved, with the prepositional change correctly reflecting the verb inversion.",3.0,The actions 'drops' and 'picks up' are clear directional and temporal antonyms in the context of surface interaction.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""Subject, object, setting, and manner are perfectly preserved, with the prepositional change correctly reflecting the verb inversion."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'drops' and 'picks up' are clear directional and temporal antonyms in the context of surface interaction."",
  ""verdict"": ""PASS""
}"
9302,ego4d,The host picks a plate from the table,The host Picks up a plate from a kitchen counter,The host puts a plate on the table,3.0,"The subject, object, and setting entities are identical between the anchor and the hard negative.",3.0,The actions 'picks from' and 'puts on' represent a perfect directional reversal of the same physical interaction.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting entities are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks from' and 'puts on' represent a perfect directional reversal of the same physical interaction."",
  ""verdict"": ""PASS""
}"
9303,ego4d,The woman picks the cup from the microwave oven with her right hand.,The woman picks up a cup of tea on the floor,The woman puts the cup into the microwave oven with her right hand.,3.0,"The subject, object, setting, and manner are identical between the anchor and the hard negative, with only the directional preposition adjusted to fit the action.",3.0,The actions 'picks from' and 'puts into' represent a perfect directional and temporal antonym pair for removal versus placement.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are identical between the anchor and the hard negative, with only the directional preposition adjusted to fit the action."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks from' and 'puts into' represent a perfect directional and temporal antonym pair for removal versus placement."",
  ""verdict"": ""PASS""
}"
9304,ego4d,The origami artist folds the paper.,The origami artist folds the paper,The origami artist unfolds the paper.,3.0,The subject and object are perfectly identical between the anchor and the hard negative.,3.0,The verb 'unfolds' is the direct temporal and directional antonym of 'folds'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'unfolds' is the direct temporal and directional antonym of 'folds'."",
  ""verdict"": ""PASS""
}"
9305,ego4d,The carpenter picks utility knife on the table with his right hand,The carpenter picks up a knife,The carpenter puts utility knife on the table with his right hand,3.0,"The subject, object, setting, and manner are verbatim identical between the anchor and the hard negative.",3.0,The actions 'picks' and 'puts' represent the clear temporal and directional opposites for the interaction with an object on a table.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks' and 'puts' represent the clear temporal and directional opposites for the interaction with an object on a table."",
  ""verdict"": ""PASS""
}
```"
9306,ego4d,The operator lifts a hand,The operator lifts his right hand.,The operator lowers a hand,3.0,The subject and object are identical between the anchor and the hard negative.,3.0,The verbs 'lifts' and 'lowers' are classic directional antonyms representing opposing vertical movements.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verbs 'lifts' and 'lowers' are classic directional antonyms representing opposing vertical movements."",
  ""verdict"": ""PASS""
}"
9307,ego4d,The woman drops the cup on the table with her right hand.,The man drops the cup on the table with his left hand.,The woman picks up the cup from the table with her right hand.,3.0,"The subject, object, and manner are identical, and the change from 'on' to 'from' is a necessary grammatical consequence of the action reversal.",3.0,The actions 'drops' and 'picks up' constitute a clear temporal and directional reversal of the object's movement relative to the surface.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and manner are identical, and the change from 'on' to 'from' is a necessary grammatical consequence of the action reversal."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'drops' and 'picks up' constitute a clear temporal and directional reversal of the object's movement relative to the surface."",
  ""verdict"": ""PASS""
}"
9308,ego4d,The hiker closes the bottle,The hiker closes the water bottle,The hiker opens the bottle,3.0,The subject and object are identical between the anchor and the hard negative with no extraneous details.,3.0,The actions 'opens' and 'closes' are prototypical chiral antonyms representing a directional reversal.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative with no extraneous details."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'opens' and 'closes' are prototypical chiral antonyms representing a directional reversal."",
  ""verdict"": ""PASS""
}"
9309,ego4d,The athlete lifts up the right hand,The man lifts a hand,The athlete lowers the right hand,3.0,The subject and object are perfectly identical across the anchor and hard negative sentences.,3.0,"The action 'lowers' is the direct directional antonym of 'lifts up', representing the exact inverse movement.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are perfectly identical across the anchor and hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'lowers' is the direct directional antonym of 'lifts up', representing the exact inverse movement."",
  ""verdict"": ""PASS""
}"
9310,ego4d,The woman picks the spoon,The woman picks a cooking wooden spoon from a bowl with her left hand,The woman puts the spoon down,3.0,The subject and object are identical across both sentences with no additional setting or manner modifiers introduced.,3.0,The actions 'picks' and 'puts down' represent a precise directional antonym pair for physical object manipulation.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across both sentences with no additional setting or manner modifiers introduced."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks' and 'puts down' represent a precise directional antonym pair for physical object manipulation."",
  ""verdict"": ""PASS""
}"
9311,ego4d,The cook drops bottle of oil into the cabinet,The cook drops the bottle on the table with her left hand.,The cook takes bottle of oil out of the cabinet,3.0,"The subject, object, and setting are identical across the anchor and hard negative sentences.",3.0,The action 'takes out of' is the direct directional and temporal antonym of 'drops into' within the provided context.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical across the anchor and hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes out of' is the direct directional and temporal antonym of 'drops into' within the provided context."",
  ""verdict"": ""PASS""
}
```"
9312,ego4d,The carpenter opens a cabinet with his left hand,The carpenter opens the cabinet,The carpenter closes a cabinet with his left hand,3.0,"The subject, object, and specific manner ('with his left hand') are verbatim identical between the anchor and the hard negative.",3.0,The action 'closes' is the precise temporal and directional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and specific manner ('with his left hand') are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'closes' is the precise temporal and directional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9313,ego4d,The baker puts ice-cream in bowl,The baker puts butter cream in a pan,The baker takes ice-cream out of bowl,3.0,"The subject, object, and setting are perfectly identical across both the anchor and the hard negative.",3.0,The actions 'puts in' and 'takes out' constitute a precise directional and temporal antonym pair.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical across both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts in' and 'takes out' constitute a precise directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}
```"
9314,ego4d,The computer user removes hand from the mouse,The boy removes hand from drawer,The computer user places hand on the mouse,3.0,"The subject (the computer user) and the objects (hand, the mouse) are identical across both sentences.",3.0,'Removes from' and 'places on' represent a perfect directional and temporal antonym pair for this specific physical interaction.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject (the computer user) and the objects (hand, the mouse) are identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Removes from' and 'places on' represent a perfect directional and temporal antonym pair for this specific physical interaction."",
  ""verdict"": ""PASS""
}
```"
9315,ego4d,The woman puts down a hand,The woman puts her hand down,The woman raises a hand,3.0,The subject and object are identical between the anchor and the hard negative.,3.0,The verb 'raises' is the direct directional antonym of the verb phrase 'puts down'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'raises' is the direct directional antonym of the verb phrase 'puts down'."",
  ""verdict"": ""PASS""
}"
9316,ego4d,The baker picks a knife,The baker picks a knife on the kitchen counter with her right hand.,The baker puts down a knife,3.0,"The subject and object are identical across both sentences, with no extraneous settings or modifiers provided.",3.0,The actions 'picks' and 'puts down' represent a clear temporal and directional reversal of the same physical interaction.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across both sentences, with no extraneous settings or modifiers provided."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks' and 'puts down' represent a clear temporal and directional reversal of the same physical interaction."",
  ""verdict"": ""PASS""
}"
9317,ego4d,The gardener pulls an ignition rope of a hedge trimmer on the floor with his right hand.,The gardener pulls the rope with his left hand.,The gardener releases an ignition rope of a hedge trimmer on the floor with his right hand.,3.0,"All static elements including the subject, object, setting, and even the specific hand used are perfectly identical.",3.0,The actions 'pulls' and 'releases' represent the primary temporal and directional antonyms for operating a starter rope.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""All static elements including the subject, object, setting, and even the specific hand used are perfectly identical."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'pulls' and 'releases' represent the primary temporal and directional antonyms for operating a starter rope."",
  ""verdict"": ""PASS""
}"
9318,ego4d,The homeowner opens up the tap in the kitchen basin sink,The homeowner opens the tap in the kitchen with his right hand.,The homeowner closes the tap in the kitchen basin sink,3.0,"The subject, object, and setting are verbatim identical between the anchor and the hard negative.",3.0,The verb 'closes' is the direct functional and temporal antonym of 'opens up'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'closes' is the direct functional and temporal antonym of 'opens up'."",
  ""verdict"": ""PASS""
}"
9319,ego4d,The hiker places her right hand on the rock.,The hiker places his left hand on a table.,The hiker removes her right hand from the rock.,3.0,"The subject, object, and setting entity are identical across the anchor and the hard negative.",3.0,The actions 'places on' and 'removes from' are perfect temporal and directional antonyms.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting entity are identical across the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'places on' and 'removes from' are perfect temporal and directional antonyms."",
  ""verdict"": ""PASS""
}"
9320,ego4d,The waiter drops the cup on the tray,The waiter drops the cup of water on the slab with his right hand.,The waiter picks up the cup from the tray,3.0,"The subject, object, and setting are identical between the anchor and the hard negative, with the prepositional change being a logical consequence of the action shift.",3.0,Dropping and picking up constitute a perfect directional and temporal antonym pair regarding the interaction between the object and the surface.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative, with the prepositional change being a logical consequence of the action shift."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""Dropping and picking up constitute a perfect directional and temporal antonym pair regarding the interaction between the object and the surface."",
  ""verdict"": ""PASS""
}
```"
9321,ego4d,The student puts a book on the floor,The student puts the book on the shelf.,The student takes a book off the floor,3.0,"The subject, object, and setting (the floor) are identical between the anchor and the hard negative.",3.0,The action 'takes off' is a precise directional and temporal antonym of the action 'puts on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting (the floor) are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is a precise directional and temporal antonym of the action 'puts on'."",
  ""verdict"": ""PASS""
}"
9322,ego4d,The tailor puts the scissors back in his pocket with his right hand,The tailor puts the scissors down.,The tailor takes the scissors out of his pocket with his right hand,3.0,"The subject, object, and manner components—tailor, scissors, pocket, and right hand—are perfectly identical across both sentences.",3.0,'Puts in' and 'takes out' are textbook directional antonyms that describe the exact temporal reversal of the movement.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and manner components—tailor, scissors, pocket, and right hand—are perfectly identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Puts in' and 'takes out' are textbook directional antonyms that describe the exact temporal reversal of the movement."",
  ""verdict"": ""PASS""
}
```"
9323,ego4d,The cook picks up the bowl lid,The cook picks a bowl from a sink top,The cook puts down the bowl lid,3.0,The subject and specific object are identical across both sentences with no extraneous modifiers or setting changes.,3.0,The actions 'picks up' and 'puts down' represent a perfect directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and specific object are identical across both sentences with no extraneous modifiers or setting changes."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks up' and 'puts down' represent a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9324,ego4d,The diner puts the food in her mouth with the fork in her right hand.,The stocker puts the food on the shelves.,The diner takes the food out of her mouth with the fork in her right hand.,3.0,"All non-action elements, including the subject, object, location, and the specific manner of fork usage, are word-for-word identical.",3.0,The verb phrases 'puts in' and 'takes out' are perfect directional antonyms that describe the temporal reversal of the action.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""All non-action elements, including the subject, object, location, and the specific manner of fork usage, are word-for-word identical."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb phrases 'puts in' and 'takes out' are perfect directional antonyms that describe the temporal reversal of the action."",
  ""verdict"": ""PASS""
}"
9325,ego4d,The painter rolls the painting roller on the paint,The painter rolls extendable paint roller to a paint with right hand,The painter lifts the painting roller off the paint,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",1.0,Lifting is a different physical action rather than the directional or temporal antonym of rolling.,FAIL,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 1,
  ""chiral_reason"": ""Lifting is a different physical action rather than the directional or temporal antonym of rolling."",
  ""verdict"": ""FAIL""
}
```"
9326,ego4d,The electrician picks up the fuse box,The electrician picks a box of serviette on a table with her right hand.,The electrician puts down the fuse box,3.0,"The subject and object are identical between the anchor and the hard negative, with no external elements added or removed.",3.0,The action 'puts down' is the exact temporal and directional antonym of 'picks up' as defined in the guidelines.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative, with no external elements added or removed."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'puts down' is the exact temporal and directional antonym of 'picks up' as defined in the guidelines."",
  ""verdict"": ""PASS""
}"
9327,ego4d,The man drops the bottle on the table.,The man drops the bottle on the bench.,The man picks up the bottle from the table.,2.0,"While the entities are identical, the prepositional change from 'on' to 'from' creates a minor variation in the setting's phrasing.",3.0,Picking up and dropping represent a perfect pair of chiral actions involving inverse vertical motion and object interaction.,PASS,,"{
  ""static_score"": 2,
  ""static_reason"": ""While the entities are identical, the prepositional change from 'on' to 'from' creates a minor variation in the setting's phrasing."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""Picking up and dropping represent a perfect pair of chiral actions involving inverse vertical motion and object interaction."",
  ""verdict"": ""PASS""
}"
9328,ego4d,The cleaner puts the lid on the floor,The cleaner puts the lid on the table,The cleaner takes the lid off the floor,3.0,"The subject, object, and setting are identical in both sentences, preserving all non-action elements perfectly.",3.0,The actions 'puts on' and 'takes off' represent a perfect directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical in both sentences, preserving all non-action elements perfectly."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts on' and 'takes off' represent a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9329,ego4d,The seamstress picks the scissors on the sewing machine with her right hand.,The seamstress picks up the scissors on the table.,The seamstress puts the scissors on the sewing machine with her right hand.,3.0,"The subject, object, setting, and manner are verbatim identical between the anchor and the hard negative.",3.0,The verbs 'pick' and 'put' are direct directional antonyms representing the removal versus the placement of an object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verbs 'pick' and 'put' are direct directional antonyms representing the removal versus the placement of an object."",
  ""verdict"": ""PASS""
}"
