a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
D,D,In what direction(s) does the wheel rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0257-02,"['Clockwise then counter-clockwise.' 'No rotation.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=iaauRiRX4do&t=24s,"In what direction(s) does the wheel rotate?
Options: 
A: Clockwise then counter-clockwise.
B: No rotation.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",D,videos/object/0257-02.mp4
D,E,In what direction(s) does the main rotor blades rotate?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,4,,0297-00,"['Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=3ZnjtdFWO3E,"In what direction(s) does the main rotor blades rotate?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise throughout.
E: No rotation. 
Pick the best suited option.",E,videos/object/0297-00.mp4
E,E,In what direction(s) does the pendulum rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0298-00,"['Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Rotating back and forth']",https://www.youtube.com/watch?v=1l01DyhZezw,"In what direction(s) does the pendulum rotate?
Options: 
A: Counter-clockwise then clockwise.
B: Counter-clockwise throughout.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Rotating back and forth 
Pick the best suited option.",E,videos/object/0298-00.mp4
D,B,In what direction(s) do the skating athletes move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0299-00,"['Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'No rotation.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=I5Khj2QcEtI,"In what direction(s) do the skating athletes move?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise throughout.
C: No rotation.
D: Clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0299-00.mp4
B,D,In what direction(s) do the speed skaters move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0300-00,"['No rotation.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=shjn4IGNobY,"In what direction(s) do the speed skaters move?
Options: 
A: No rotation.
B: Clockwise then counter-clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",D,videos/object/0300-00.mp4
E,E,In which direction(s) does the bicyclist move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0301-00,"['No rotation.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=HfpzjbvE9s8,"In which direction(s) does the bicyclist move?
Options: 
A: No rotation.
B: Clockwise then counter-clockwise.
C: Clockwise throughout.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",E,videos/object/0301-00.mp4
E,B,In which direction(s) does the disk rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0302-00,"['No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=CHQOctEvtTY,"In which direction(s) does the disk rotate?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",B,videos/object/0302-00.mp4
C,B,In which direction(s) does the hula hoop rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0258-01,"['Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=oyvYvruZfmw,"In which direction(s) does the hula hoop rotate?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",B,videos/object/0258-01.mp4
C,D,In which direction(s) does the jump rope rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0259-01,"['Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=FJmRQ5iTXKE,"In which direction(s) does the jump rope rotate?
Options: 
A: Counter-clockwise then clockwise.
B: No rotation.
C: Clockwise then counter-clockwise.
D: Clockwise throughout.
E: Counter-clockwise throughout. 
Pick the best suited option.",D,videos/object/0259-01.mp4
C,C,In which direction(s) does the rope rotate?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0259-02,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=FJmRQ5iTXKE,"In which direction(s) does the rope rotate?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Counter-clockwise then clockwise.
E: No rotation. 
Pick the best suited option.",C,videos/object/0259-02.mp4
D,B,What is the rotation direction(s) of the rope?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,1,,0306-00,"['Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=BtwnIgwQ-Eg,"What is the rotation direction(s) of the rope?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise throughout.
C: Clockwise throughout.
D: Counter-clockwise then clockwise.
E: No rotation. 
Pick the best suited option.",B,videos/object/0306-00.mp4
E,B,In which direction(s) does the disk rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0260-01,"['Counter-clockwise throughout.' 'Clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=Bs5iqJEQl80,"In which direction(s) does the disk rotate?
Options: 
A: Counter-clockwise throughout.
B: Clockwise throughout.
C: No rotation.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0260-01.mp4
D,A,In which direction(s) does the disk rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0260-02,"['Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=Bs5iqJEQl80,"In which direction(s) does the disk rotate?
Options: 
A: Clockwise throughout.
B: Clockwise then counter-clockwise.
C: No rotation.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",A,videos/object/0260-02.mp4
B,D,In which direction(s) does the ball move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0309-00,"['Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.']",https://ezgif.com/video-speed/ezgif-1-4760472110.mp4,"In which direction(s) does the ball move?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise then counter-clockwise.
C: No rotation.
D: Clockwise throughout.
E: Counter-clockwise throughout. 
Pick the best suited option.",D,videos/object/0309-00.mp4
D,D,In which direction(s) does the hammer throw athlete rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0261-01,"['Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=P6UwokP8BEg,"In which direction(s) does the hammer throw athlete rotate?
Options: 
A: Counter-clockwise then clockwise.
B: No rotation.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0261-01.mp4
C,A,In which direction(s) does the hammer rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0311-00,"['Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=uE5o92zMeyE,"In which direction(s) does the hammer rotate?
Options: 
A: Counter-clockwise throughout.
B: Counter-clockwise then clockwise.
C: Clockwise then counter-clockwise.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",A,videos/object/0311-00.mp4
C,D,In which direction(s) does the athlete rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0312-00,"['Clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=sSky3elPONY,"In which direction(s) does the athlete rotate?
Options: 
A: Clockwise throughout.
B: No rotation.
C: Clockwise then counter-clockwise.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",D,videos/object/0312-00.mp4
C,B,In which direction(s) does rotary engine rotate?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,1,,0313-00,"['Counter-clockwise throughout.' 'No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=D3_0-QpavbI,"In which direction(s) does rotary engine rotate?
Options: 
A: Counter-clockwise throughout.
B: No rotation.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0313-00.mp4
C,A,In which direction(s) does the wheel rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0314-00,"['Clockwise throughout.' 'No rotation.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=O1Htq-vrm6A,"In which direction(s) does the wheel rotate?
Options: 
A: Clockwise throughout.
B: No rotation.
C: Counter-clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",A,videos/object/0314-00.mp4
B,B,In which direction(s) does the wheel rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0314-01,"['Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=O1Htq-vrm6A,"In which direction(s) does the wheel rotate?
Options: 
A: Clockwise throughout.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: Clockwise then counter-clockwise.
E: No rotation. 
Pick the best suited option.",B,videos/object/0314-01.mp4
D,A,In which direction(s) does the wheel rotate?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0316-00,"['Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=-g0deygZrmY,"In which direction(s) does the wheel rotate?
Options: 
A: Clockwise throughout.
B: Clockwise then counter-clockwise.
C: No rotation.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",A,videos/simulated/0316-00.mp4
D,A,In which direction(s) does the wind turbine blade rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0317-00,"['Clockwise throughout.' 'No rotation.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=DL-096hzPfA,"In which direction(s) does the wind turbine blade rotate?
Options: 
A: Clockwise throughout.
B: No rotation.
C: Counter-clockwise then clockwise.
D: Clockwise then counter-clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",A,videos/object/0317-00.mp4
E,B,In which direction(s) does the drone rotate around the wind turbine?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0318-00,"['Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=DL-096hzPfA,"In which direction(s) does the drone rotate around the wind turbine?
Options: 
A: Clockwise throughout.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/object/0318-00.mp4
D,B,In which direction(s) is the school of fish swimming?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0319-00,"['No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=3oMFX_2IG8U,"In which direction(s) is the school of fish swimming?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0319-00.mp4
E,E,In which direction(s) is the school of fish swimming?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,4,,0319-01,"['No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=3oMFX_2IG8U,"In which direction(s) is the school of fish swimming?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",E,videos/object/0319-01.mp4
C,D,In which direction(s) does the object rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0262-01,"['No rotation.' 'Counter-clockwise then clockwise.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=mu9jAHgDjQg,"In which direction(s) does the object rotate?
Options: 
A: No rotation.
B: Counter-clockwise then clockwise.
C: Clockwise then counter-clockwise.
D: Counter-clockwise throughout.
E: Clockwise throughout. 
Pick the best suited option.",D,videos/object/0262-01.mp4
D,D,In which direction(s) does the object rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,reverse,0262-02,"['No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=mu9jAHgDjQg,"In which direction(s) does the object rotate?
Options: 
A: No rotation.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0262-02.mp4
B,B,In which direction(s) is the blue circle moving?,simulated,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,1,,0323-00,"['Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'No rotation.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=bxhdxLerP9Q,"In which direction(s) is the blue circle moving?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: No rotation.
E: Clockwise throughout. 
Pick the best suited option.",B,videos/simulated/0323-00.mp4
D,A,In which direction(s) does the object rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0263-01,"['Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=sqk4SNdnjRk,"In which direction(s) does the object rotate?
Options: 
A: Counter-clockwise throughout.
B: Clockwise then counter-clockwise.
C: Clockwise throughout.
D: Counter-clockwise then clockwise.
E: No rotation. 
Pick the best suited option.",A,videos/object/0263-01.mp4
D,B,In which direction(s) does the object rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,reverse,0263-02,"['No rotation.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=sqk4SNdnjRk,"In which direction(s) does the object rotate?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise then clockwise.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/object/0263-02.mp4
D,B,In which direction(s) does the disk rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0326-00,"['Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=VOOVtEjHqjw,"In which direction(s) does the disk rotate?
Options: 
A: Counter-clockwise then clockwise.
B: Counter-clockwise throughout.
C: Clockwise then counter-clockwise.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",B,videos/object/0326-00.mp4
E,B,In which direction(s) does the disk rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,reverse,0326-01,"['Counter-clockwise throughout.' 'Clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=VOOVtEjHqjw,"In which direction(s) does the disk rotate?
Options: 
A: Counter-clockwise throughout.
B: Clockwise throughout.
C: No rotation.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0326-01.mp4
D,B,In what direction(s) do the children on the merry-go-round rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0264-01,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=7Da7b4gyRp4,"In what direction(s) do the children on the merry-go-round rotate?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: No rotation.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",B,videos/object/0264-01.mp4
E,C,In what direction(s) does the small metal ball rotate?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0329-00,"['No rotation.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=aAB77W9ERCM,"In what direction(s) does the small metal ball rotate?
Options: 
A: No rotation.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",C,videos/object/0329-00.mp4
D,D,In what direction(s) does the plus sign rotate around the Earch?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0330-00,"['Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=pCGNUz9OrtE,"In what direction(s) does the plus sign rotate around the Earch?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise throughout.
E: No rotation. 
Pick the best suited option.",D,videos/simulated/0330-00.mp4
D,A,In which direction(s) does the object rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0265-01,"['Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=2xZLqW4iH7A,"In which direction(s) does the object rotate?
Options: 
A: Counter-clockwise throughout.
B: Counter-clockwise then clockwise.
C: No rotation.
D: Clockwise then counter-clockwise.
E: Clockwise throughout. 
Pick the best suited option.",A,videos/object/0265-01.mp4
B,D,In which direction(s) does the object rotate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,reverse,0265-02,"['Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=2xZLqW4iH7A,"In which direction(s) does the object rotate?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise then counter-clockwise.
C: No rotation.
D: Clockwise throughout.
E: Counter-clockwise throughout. 
Pick the best suited option.",D,videos/object/0265-02.mp4
C,C,In what direction(s) is the green cirle rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0333-00,"['No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.']",,"In what direction(s) is the green cirle rotating?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: Counter-clockwise then clockwise.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",C,videos/simulated/0333-00.mp4
D,D,In what direction(s) is the wheel rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0334-00,"['Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=R0xqQ0HNdgc,"In what direction(s) is the wheel rotating?
Options: 
A: Counter-clockwise throughout.
B: Counter-clockwise then clockwise.
C: Clockwise then counter-clockwise.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",D,videos/simulated/0334-00.mp4
E,B,In what direction(s) is the wheel rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0334-01,"['No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=R0xqQ0HNdgc,"In what direction(s) is the wheel rotating?
Options: 
A: No rotation.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: Clockwise then counter-clockwise.
E: Clockwise throughout. 
Pick the best suited option.",B,videos/simulated/0334-01.mp4
C,A,In which direction(s) is the ball rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0266-01,"['Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=QUS5BuJsqEo,"In which direction(s) is the ball rotating?
Options: 
A: Counter-clockwise throughout.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",A,videos/object/0266-01.mp4
E,B,In what direction(s) is the person rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0267-01,"['Counter-clockwise throughout.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'No rotation.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=K8fGcX9vUrk,"In what direction(s) is the person rotating?
Options: 
A: Counter-clockwise throughout.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: No rotation.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0267-01.mp4
D,D,In what direction(s) is the person rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0267-02,"['No rotation.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=K8fGcX9vUrk,"In what direction(s) is the person rotating?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise then clockwise.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0267-02.mp4
E,D,In what direction(s) is the disk rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0268-01,"['Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=WdcfWf07UIg,"In what direction(s) is the disk rotating?
Options: 
A: Counter-clockwise then clockwise.
B: Counter-clockwise throughout.
C: Clockwise then counter-clockwise.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",D,videos/object/0268-01.mp4
B,B,In what direction(s) is the dancer rotating?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0340-00,"['Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=ZKSK9dM6fgY,"In what direction(s) is the dancer rotating?
Options: 
A: Counter-clockwise then clockwise.
B: Counter-clockwise throughout.
C: No rotation.
D: Clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/object/0340-00.mp4
B,B,In what direction(s) is the ball moving on the track?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0269-01,"['Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=8hZIDDmsXFM,"In what direction(s) is the ball moving on the track?
Options: 
A: Clockwise throughout.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: Clockwise then counter-clockwise.
E: No rotation. 
Pick the best suited option.",B,videos/object/0269-01.mp4
E,B,In what direction(s) is the blue block rotating?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0342-00,"['Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Clockwise throughout.' 'No rotation.'
 'Counter-clockwise then clockwise.']",,"In what direction(s) is the blue block rotating?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise throughout.
C: Clockwise throughout.
D: No rotation.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/simulated/0342-00.mp4
