video_id,conjugate,caption,distractor_caption,sim_positive,sim_negative,correct
59431569@N02_8227464997_7f7f32870a.mp4,before,a orange sign is on the right side before the video passes by a white sign with trees pictured on it,the video passes by a white sign with trees pictured on it before a orange sign is on the right side,0.25834980607032776,0.3254893720149994,False
44925192@N00_2599858575_ee7fb5901f.mp4,before,only the graveyard is visible before panoramic view of a train track,panoramic view of a train track before only the graveyard is visible,0.3750031590461731,0.3993385136127472,False
41086995@N00_7450279020_06f7701526.mp4,after,person in blue reaches top of platform after the video is blurred,the video is blurred after person in blue reaches top of platform,0.3000585436820984,0.25008276104927063,True
24617858@N00_2816606041_815c7c6273.mp4,before,the woman starts walking before lady walks by a concrete slab behind a fence,lady walks by a concrete slab behind a fence before the woman starts walking,0.34349486231803894,0.28132450580596924,True
81365121@N00_4137054048_811836e779.mp4,before,man looks down and takes a drink before the man puts food in his mouth,the man puts food in his mouth before man looks down and takes a drink,0.31240755319595337,0.3709011971950531,False
58792004@N06_8977946361_0b26f4930d.mp4,before,boy puckers and opens mouth for first time before another hand is seen,another hand is seen before boy puckers and opens mouth for first time,0.33511680364608765,0.2928009033203125,True
8485866@N03_6591277497_fe8bb0dee3.mp4,before,a toy helicopter lifts off of the ground before A toy helicopter goes in a circle and runs into a cabinet,A toy helicopter goes in a circle and runs into a cabinet before a toy helicopter lifts off of the ground,0.39406436681747437,0.38101181387901306,True
25133870@N00_5022167782_4ac2c11fb8.mp4,after,a man's face appears very close to the camera after little waterfall in a forest,little waterfall in a forest after a man's face appears very close to the camera,0.3370242118835449,0.33730825781822205,False
82607398@N00_7672276754_a303e873bd.mp4,before,no water is touching little girl's feet before water first splashes over feet,water first splashes over feet before no water is touching little girl's feet,0.31829118728637695,0.375758558511734,False
26292851@N04_4411824707_0fc385e84f.mp4,after,taxi passes by after first time we see a bicycle,first time we see a bicycle after taxi passes by,0.28648361563682556,0.3043889105319977,False
58906525@N04_5472302964_e550392e1d.mp4,before,the lady hits the cue ball before camera suddenly twists around,camera suddenly twists around before the lady hits the cue ball,0.33554530143737793,0.3018854856491089,True
61886413@N00_3830573270_a08e013fe2.mp4,after,the camera first reaches the opposite end of the man after the man grabs something off of table,the man grabs something off of table after the camera first reaches the opposite end of the man,0.21331188082695007,0.19363629817962646,True
8485866@N03_2932106992_34d0f94493.mp4,after,we see the person on lour left remove their jacket after a person wearing a white hat gets up and leaves,a person wearing a white hat gets up and leaves after we see the person on lour left remove their jacket,0.26287537813186646,0.23836275935173035,True
41086995@N00_7450279020_06f7701526.mp4,after,man in dark clothes finishes climbing ladder after man in blue climbs up as the other person lets go,man in blue climbs up as the other person lets go after man in dark clothes finishes climbing ladder,0.3136371970176697,0.31985214352607727,False
60003305@N00_2402720752_356c53c63a.mp4,after,we are now looking at the tailpipe after we see the cameraman in the window of the car,we see the cameraman in the window of the car after we are now looking at the tailpipe,0.290524423122406,0.29388928413391113,False
55919472@N00_9024043759_f45d964520.mp4,before,no people are in video before white dome of cathedral exits frame top left corner,white dome of cathedral exits frame top left corner before no people are in video,0.3189144730567932,0.3473816514015198,False
45676902@N00_5368279831_9c0658d373.mp4,before,child first touches lid before the hand covers the baby with the lid for the first time,the hand covers the baby with the lid for the first time before child first touches lid,0.31479716300964355,0.32850444316864014,False
67211380@N00_2655997447_25262855b4.mp4,before,girl in the red shirt looks back over his shoulder before the boy in a blue hat is seen for the first time,the boy in a blue hat is seen for the first time before girl in the red shirt looks back over his shoulder,0.2582438290119171,0.24862349033355713,True
45676902@N00_5368279831_9c0658d373.mp4,before,child first touches lid before the baby's face is hidden behind the lid,the baby's face is hidden behind the lid before child first touches lid,0.29429683089256287,0.3179360032081604,False
45676902@N00_6927962465_825f75c9cc.mp4,after,the toddler rests his legs against the table for the first time after the little boy walks towards the camera,the little boy walks towards the camera after the toddler rests his legs against the table for the first time,0.35580360889434814,0.3472101092338562,True
21776013@N06_8204542114_e3a2a99dc9.mp4,before,woman begins dancing before text first appears on the screen,text first appears on the screen before woman begins dancing,0.3585455119609833,0.32172417640686035,True
72175114@N00_6989746662_b2f8892f80.mp4,before,we first see people on a bridge before camera zooms under bridge just as children appear in the picture,camera zooms under bridge just as children appear in the picture before we first see people on a bridge,0.326401948928833,0.2919210195541382,True
40661044@N00_4070325480_e6eb93e2b4.mp4,after,we zoom out on the baby after baby grabs his ear,baby grabs his ear after we zoom out on the baby,0.38281866908073425,0.3386682868003845,True
33439178@N00_13742310655_3fc33126a4.mp4,before,a stroller and person's legs are first seen before the girl turns and walks another direction,the girl turns and walks another direction before a stroller and person's legs are first seen,0.35645705461502075,0.3364107608795166,True
66139643@N00_11214344623_b48220bc8b.mp4,before,first person walks in front of view before the bus passes completely behind the band,the bus passes completely behind the band before first person walks in front of view,0.34630897641181946,0.3378658890724182,True
50719589@N00_2659171411_346779be91.mp4,before,"a person lit in rade is shown, then the frame fades to black before large red lights come into view","large red lights come into view before a person lit in rade is shown, then the frame fades to black",0.34673014283180237,0.29101160168647766,True
32739506@N03_4924827633_605a3389ef.mp4,before,when the two towers to the right are first shown before zoom in on end of street,zoom in on end of street before when the two towers to the right are first shown,0.2962602376937866,0.2931903004646301,True
82152367@N00_5677273757_41e2a0a1bf.mp4,after,the woman begins to sing after the woman in white walks to a brown table in the back and fixes her sleeves,the woman in white walks to a brown table in the back and fixes her sleeves after the woman begins to sing,0.3423541784286499,0.33998095989227295,True
67093783@N00_5812133531_edfedaa75d.mp4,before,"all we see is the roof, telephone pole passes camera before we pass by house","we pass by house before all we see is the roof, telephone pole passes camera",0.3760627508163452,0.40763694047927856,False
58792004@N06_9487559532_dd6e472f57.mp4,after,person reaches in and adjust babys neck wrap after baby gets white tube,baby gets white tube after person reaches in and adjust babys neck wrap,0.30519455671310425,0.3248023986816406,False
63126465@N00_2533365224_47c09d9068.mp4,before,camera passes a building with a yellow sign before pans across offices at top,pans across offices at top before camera passes a building with a yellow sign,0.4497617483139038,0.43199384212493896,True
42626735@N00_13962429255_c485f97519.mp4,before,person drops a card out their hands before the man presses a button,the man presses a button before person drops a card out their hands,0.3292218744754791,0.2695700526237488,True
67211380@N00_2527245809_da9ae47cfd.mp4,before,people on bicycles ride by before taxis drive past the camera,taxis drive past the camera before people on bicycles ride by,0.3538905084133148,0.32670754194259644,True
11699242@N07_12628585884_cbed949b2a.mp4,before,the greyhound bus appears and disappears from view before the no turning sign leaves the frame,the no turning sign leaves the frame before the greyhound bus appears and disappears from view,0.3372059464454651,0.36526668071746826,False
19323926@N00_3626701920_228d7c030f.mp4,after,a baby sticks its hand in the water and then the mom holds the baby close to her pink shirt after baby tasting the water,baby tasting the water after a baby sticks its hand in the water and then the mom holds the baby close to her pink shirt,0.37846696376800537,0.3450787663459778,True
18587146@N00_7891359736_02a00c418b.mp4,before,we first see man walk towards camera before a person walks toward the camera and out of view,a person walks toward the camera and out of view before we first see man walk towards camera,0.22311730682849884,0.22659805417060852,False
50072196@N00_8317029211_c2e1a2be24.mp4,before,child on right stands up then sits back down before toddler on right gets up and spins around,toddler on right gets up and spins around before child on right stands up then sits back down,0.40907198190689087,0.3755216598510742,True
8485866@N03_2453819169_488af6fddb.mp4,before,cat walks around and rubs on person before a cat is scratched behind both ears at once,a cat is scratched behind both ears at once before cat walks around and rubs on person,0.3223719596862793,0.3677765130996704,False
23981060@N00_4317720523_1d651a333d.mp4,before,the lady wearing a red coat turns toward the camera before the brick building disappears from the frame,the brick building disappears from the frame before the lady wearing a red coat turns toward the camera,0.27665582299232483,0.2638435959815979,True
41086995@N00_5444846102_f017c3e672.mp4,after,person kicks their left foot against the cliff several times after you can see the guys red helmet,you can see the guys red helmet after person kicks their left foot against the cliff several times,0.3334871530532837,0.28014063835144043,True
50719589@N00_2659163803_b562825778.mp4,before,a woman's face is shown close up before a man turns to a woman wearing a white shirt,a man turns to a woman wearing a white shirt before a woman's face is shown close up,0.31306472420692444,0.291217565536499,True
32659844@N00_8378996831_18d30af2a9.mp4,before,green car enters and exits frame before a large red bus appears,a large red bus appears before green car enters and exits frame,0.317247211933136,0.29054081439971924,True
26292851@N04_4411824707_0fc385e84f.mp4,before,first time we see a bicycle before woman walks directly in front of camera,woman walks directly in front of camera before first time we see a bicycle,0.2546418607234955,0.2695971727371216,False
32705331@N00_8068676832_d8445de1c0.mp4,after,cat sniffs person's foot after cat looks directly up for first time,cat looks directly up for first time after cat sniffs person's foot,0.3360486626625061,0.29816973209381104,True
60003305@N00_4686306237_568acc1fea.mp4,before,first time whole bike is seen before the owner plugs the keys in and starts the white motorcycle,the owner plugs the keys in and starts the white motorcycle before first time whole bike is seen,0.388994038105011,0.40247538685798645,False
18587146@N00_6146472848_ca77910fe4.mp4,before,we see structures on the right before camera zooms in and then back out on a distant wave,camera zooms in and then back out on a distant wave before we see structures on the right,0.3603340685367584,0.36107325553894043,False
7345638@N06_4356199689_c5874ba20c.mp4,before,the boy turn his head then back before boy looks at camera briefly,boy looks at camera briefly before the boy turn his head then back,0.22957280278205872,0.2106640785932541,True
88231064@N00_5748100144_0c3ae1b1f0.mp4,before,the camera pans to the man with dark hair before a man is first seen eating,a man is first seen eating before the camera pans to the man with dark hair,0.3330216407775879,0.36033040285110474,False
51035693821@N01_3540590583_e0e32f501b.mp4,before,the camera moves toward the hydrant before no people are seen,no people are seen before the camera moves toward the hydrant,0.23893144726753235,0.2598334550857544,False
51167579@N06_9415361624_23b9c39c5f.mp4,before,black numbers 1758 at bottomof train before yellow train car leaves view,yellow train car leaves view before black numbers 1758 at bottomof train,0.27410995960235596,0.30981606245040894,False
71508414@N08_6748297805_af83df61d3.mp4,after,camera turns back to man after most of building shown as camera looks up,most of building shown as camera looks up after camera turns back to man,0.29623013734817505,0.36082497239112854,False
51167579@N06_9323446518_2b2dfea0fb.mp4,after,train leaves platform after passengers rush towards stopping train on platform,passengers rush towards stopping train on platform after train leaves platform,0.36409991979599,0.29413706064224243,True
11699242@N07_12628585884_cbed949b2a.mp4,before,hello big bus before the camera pans to the white van,the camera pans to the white van before hello big bus,0.31586650013923645,0.3563207685947418,False
25133870@N00_6060431973_73c0d1e479.mp4,after,another man is briefly visible after camera first zooms out,camera first zooms out after another man is briefly visible,0.24875415861606598,0.30122435092926025,False
24409978@N00_5757090618_3ff0ff51c7.mp4,before,we first see a silver van before a silver mini-van leaves the scene,a silver mini-van leaves the scene before we first see a silver van,0.303678423166275,0.3217838704586029,False
45676902@N00_6805819498_120ebf7aca.mp4,after,woman arranges cards after the little boy is clapping his hands,the little boy is clapping his hands after woman arranges cards,0.29969489574432373,0.2822897136211395,True
19323926@N00_6016254609_5b2eb937da.mp4,before,a girl in a pink dress is pulling on the shirt of a boy while the boy look up at the camera and smile before first adult is seen,first adult is seen before a girl in a pink dress is pulling on the shirt of a boy while the boy look up at the camera and smile,0.2982290983200073,0.29954928159713745,False
25654955@N03_6284837116_f2dc6d8509.mp4,after,a girl in yellow walks past the group after a person in white walks up and behind the man digging,a person in white walks up and behind the man digging after a girl in yellow walks past the group,0.29255980253219604,0.2709978222846985,True
65430553@N08_11741278434_0bbe367161.mp4,before,the camera moves up and zooms in on man before man hands singer a chair,man hands singer a chair before the camera moves up and zooms in on man,0.3199581503868103,0.2554243505001068,True
21776013@N06_8204542114_e3a2a99dc9.mp4,after,logo on screen after woman begins dancing,woman begins dancing after logo on screen,0.311979740858078,0.3678404688835144,False
31028309@N00_3719993568_ac38eb0565.mp4,before,the car passes a stop light before camera pans to the right to show a smaller building,camera pans to the right to show a smaller building before the car passes a stop light,0.36879292130470276,0.3469810485839844,True
11699242@N07_12628585884_cbed949b2a.mp4,after,the greyhound bus appears and disappears from view after a street intersection with a black glowing object on the left,a street intersection with a black glowing object on the left after the greyhound bus appears and disappears from view,0.29202160239219666,0.30912646651268005,False
24617858@N00_2816606041_815c7c6273.mp4,after,lady walks by a concrete slab behind a fence after the woman starts walking,the woman starts walking after lady walks by a concrete slab behind a fence,0.3229825496673584,0.35641244053840637,False
32511043@N00_4075447420_dfa7d0cc0f.mp4,before,the bicyclist enters the blue bicycle crossing area before man on a bike crosses the blue cross walk,man on a bike crosses the blue cross walk before the bicyclist enters the blue bicycle crossing area,0.3210409879684448,0.3513287603855133,False
58027470@N00_2560278751_434a51ef8a.mp4,before,a man sitting when a camera zooms in before focus on man only,focus on man only before a man sitting when a camera zooms in,0.3094308078289032,0.2813999354839325,True
44925192@N00_4701028239_cde49ae7ee.mp4,after,the baby in the blue suit is kicking their legs after we see an adult female for the first time,we see an adult female for the first time after the baby in the blue suit is kicking their legs,0.28696879744529724,0.3086499869823456,False
25832003@N00_4354162528_a4b649dbcb.mp4,before,there is a camera flash before man in red runs to catch up with others,man in red runs to catch up with others before there is a camera flash,0.2765647768974304,0.25731560587882996,True
32705331@N00_6483460877_5201d32d38.mp4,before,cat runs after something before the cat gets close to the red sofa the second time,the cat gets close to the red sofa the second time before cat runs after something,0.3281177878379822,0.2885577976703644,True
58792004@N06_9760460592_78c4d36e97.mp4,before,the boy turns towards the camera before child falls down,child falls down before the boy turns towards the camera,0.30989933013916016,0.3089069724082947,True
69046008@N00_2539118411_cbd7b804a9.mp4,before,dog first looks behind him before dog looks around then bites toy,dog looks around then bites toy before dog first looks behind him,0.28058016300201416,0.31675970554351807,False
42872607@N00_3216722391_531cfb839b.mp4,after,camera zooms in on cat after cat walks to one end of the door and than back again,cat walks to one end of the door and than back again after camera zooms in on cat,0.3304167687892914,0.3733260929584503,False
45676902@N00_5368267139_6dfa8bfa9b.mp4,before,the baby grabs and almost pulls the chair over before we see the little baby's face for the first time,we see the little baby's face for the first time before the baby grabs and almost pulls the chair over,0.36251020431518555,0.33493614196777344,True
33439178@N00_13742310655_3fc33126a4.mp4,before,the girl turns and walks another direction before the woman by the stroller leans to her left,the woman by the stroller leans to her left before the girl turns and walks another direction,0.33987346291542053,0.33850574493408203,True
32705331@N00_6483460877_5201d32d38.mp4,after,the cat gets close to the red sofa the second time after cat runs after something,cat runs after something after the cat gets close to the red sofa the second time,0.31285786628723145,0.3299163579940796,False
32705331@N00_8068676832_d8445de1c0.mp4,after,cat sniffs person's foot after cat sits down,cat sits down after cat sniffs person's foot,0.34624457359313965,0.3218598961830139,True
8908750@N02_9396804244_9fbf065a94.mp4,before,dog first stops rolling on its back before dog starts to roll around again,dog starts to roll around again before dog first stops rolling on its back,0.33313027024269104,0.41345056891441345,False
81358982@N00_4499750251_15cd6978f1.mp4,before,can briefly stands next to brown end table before the cat rolls around on the ground,the cat rolls around on the ground before can briefly stands next to brown end table,0.2860785126686096,0.4341031014919281,False
51727341@N00_4913494887_25ba94c153.mp4,before,person in bright red shirt can be seen before the person's red shirt first becomes not visible,the person's red shirt first becomes not visible before person in bright red shirt can be seen,0.1954406499862671,0.14835403859615326,True
24617858@N00_2816551593_b319e15b06.mp4,after,woman starts walking after she first looks away,she first looks away after woman starts walking,0.2950893044471741,0.3387397527694702,False
29524576@N00_4809406311_f7ebe53827.mp4,before,zoom in on the cat before the camera flips around on the cat,the camera flips around on the cat before zoom in on the cat,0.3569738268852234,0.36511096358299255,False
34971257@N00_3350686014_d1a74819e2.mp4,before,girl stomps and raises her arms before child first walks forward,child first walks forward before girl stomps and raises her arms,0.2938966453075409,0.29759883880615234,False
72175114@N00_7005478889_e3fd6d76e1.mp4,before,there is a cycler in a bright green shirt in the left corner of the screen before we get a view of the blue rider's face,we get a view of the blue rider's face before there is a cycler in a bright green shirt in the left corner of the screen,0.3072485327720642,0.28557708859443665,True
16483298@N00_3766400261_96bd3905c1.mp4,before,the man pushes buttons and orange lights come on before the man closes and then opens the typewriter lid,the man closes and then opens the typewriter lid before the man pushes buttons and orange lights come on,0.2928926348686218,0.32780903577804565,False
55919472@N00_13899035754_08b8bcf021.mp4,after,the beam that was under the bell is no longer in view after camera zooms in closer on the bell,camera zooms in closer on the bell after the beam that was under the bell is no longer in view,0.2628507614135742,0.2992638349533081,False
41086995@N00_7450279020_06f7701526.mp4,before,the video is blurred before person in blue reaches top of platform,person in blue reaches top of platform before the video is blurred,0.2787008285522461,0.27457210421562195,True
50719589@N00_2659163803_b562825778.mp4,before,a woman's face is shown close up before a man turns to a woman wearing a white shirt,a man turns to a woman wearing a white shirt before a woman's face is shown close up,0.31306472420692444,0.291217565536499,True
55437289@N00_3730751513_582b35fc4d.mp4,before,people jump for the first time before the woman flips over him twice in this frame,the woman flips over him twice in this frame before people jump for the first time,0.32840606570243835,0.32686299085617065,True
31667813@N00_3159450613_4a463646e0.mp4,before,a mouse climbs in and out of a yellow wheel before hamster wheel moves fast for the first time,hamster wheel moves fast for the first time before a mouse climbs in and out of a yellow wheel,0.37669408321380615,0.34480321407318115,True
45676902@N00_4966361149_0b02196c04.mp4,before,happy face is shown before orange ball is placed against baby's face,orange ball is placed against baby's face before happy face is shown,0.35516926646232605,0.40559059381484985,False
32705331@N00_7999611810_c0e5db7bcc.mp4,before,animal first appears before small animal darts away from box toward dark mat,small animal darts away from box toward dark mat before animal first appears,0.3030660152435303,0.33569473028182983,False
81365121@N00_6635239461_54754f9b3e.mp4,before,we see the stairs briefly before woman comes into view,woman comes into view before we see the stairs briefly,0.30744701623916626,0.2868906855583191,True
58792004@N06_9487559532_dd6e472f57.mp4,before,baby gets white tube before a person in a green shirt fixes the baby's clothes,a person in a green shirt fixes the baby's clothes before baby gets white tube,0.32397598028182983,0.2675398588180542,True
58027470@N00_2740771623_054e4ae5c5.mp4,before,we see the boy in green covering his ears for first time before the boy in the green shirt has his ears covered,the boy in the green shirt has his ears covered before we see the boy in green covering his ears for first time,0.3317176103591919,0.34277957677841187,False
41086995@N00_5444487353_88c3667f50.mp4,before,a man hanging on ice in a red jacket slaps his hand on his left thigh repeatedly before a guy dressed in red kicks snow,a guy dressed in red kicks snow before a man hanging on ice in a red jacket slaps his hand on his left thigh repeatedly,0.3560446500778198,0.35959482192993164,False
16483298@N00_4893755634_5ca761d1d3.mp4,after,the child dances over next to the other people after the boy with a red shirt is visible for the first time,the boy with a red shirt is visible for the first time after the child dances over next to the other people,0.2980749309062958,0.2310812920331955,True
24449744@N04_3597448879_45a8e4f5f4.mp4,before,stopped at a light before the cars first start moving when the light turns green,the cars first start moving when the light turns green before stopped at a light,0.39775770902633667,0.4152929186820984,False
7390466@N06_5596597491_f5b69c9c8f.mp4,before,Boy in glasses pulls first nacho from stack before the boy in glasses takes a bite of a nacho,the boy in glasses takes a bite of a nacho before Boy in glasses pulls first nacho from stack,0.3520413935184479,0.31356364488601685,True
70341613@N00_2399837887_1ec0153eff.mp4,after,man in black walks by from right to left after the camera goes above the rail,the camera goes above the rail after man in black walks by from right to left,0.18808092176914215,0.22886991500854492,False
33439178@N00_13742310655_3fc33126a4.mp4,before,a stroller and person's legs are first seen before the girl turns and walks another direction,the girl turns and walks another direction before a stroller and person's legs are first seen,0.35645705461502075,0.3364107608795166,True
91499534@N00_3648077556_e0bc2dd152.mp4,before,a man in a blue shirt walks by before man in yellow stops to watch performers,man in yellow stops to watch performers before a man in a blue shirt walks by,0.2838311195373535,0.2707897424697876,True
62628278@N00_5499018008_1a9146dc14.mp4,before,a adults hand is shown before child taps on glass while seal takes a dive,child taps on glass while seal takes a dive before a adults hand is shown,0.3201330304145813,0.37384232878685,False
10218698@N06_2860871668_bd2ae9df3a.mp4,before,someones head is in the frame before singer grabs microphone cord with his left hand,singer grabs microphone cord with his left hand before someones head is in the frame,0.2933945059776306,0.3324984014034271,False
8485866@N03_2536227889_9568af750e.mp4,before,black cat creeps up before the tabby cat pounces toward the black cat,the tabby cat pounces toward the black cat before black cat creeps up,0.3535136878490448,0.39511311054229736,False
18587146@N00_6365251579_d3cf1a92d5.mp4,before,groom hugs priest before the priest gets a kiss,the priest gets a kiss before groom hugs priest,0.42077550292015076,0.36663663387298584,True
24409978@N00_5784383270_303610e3a2.mp4,before,we see a guy in black shirt enter the left view and quickly turns around and exits before the white umbrella leaves the screen,the white umbrella leaves the screen before we see a guy in black shirt enter the left view and quickly turns around and exits,0.24155037105083466,0.24818988144397736,False
72175114@N00_4509643655_a1899ca8c9.mp4,before,camera pans to right away from zebras so none are on screen before no animals can be seen in this frame,no animals can be seen in this frame before camera pans to right away from zebras so none are on screen,0.34455549716949463,0.3150176405906677,True
24644666@N00_11813988006_abbfe79591.mp4,before,the woman in the purple sweater leaves the scene before green bottle comes into view,green bottle comes into view before the woman in the purple sweater leaves the scene,0.24545049667358398,0.25291547179222107,False
45676902@N00_5368920156_f254760c2c.mp4,before,mother holds up the green board for the third time before the mother surprised the child with a stuffed dolphin,the mother surprised the child with a stuffed dolphin before mother holds up the green board for the third time,0.34844428300857544,0.3213137090206146,True
82152367@N00_5677273757_41e2a0a1bf.mp4,before,the woman in white walks to a brown table in the back and fixes her sleeves before the singer walks up and puts one hand on the microphone,the singer walks up and puts one hand on the microphone before the woman in white walks to a brown table in the back and fixes her sleeves,0.3390299379825592,0.34283632040023804,False
16483298@N00_3766400261_96bd3905c1.mp4,after,the man pushes buttons and orange lights come on after man undoes the screws,man undoes the screws after the man pushes buttons and orange lights come on,0.22588595747947693,0.2184906005859375,True
36260156@N06_4746680675_b53dfd153e.mp4,before,man looks up and talks to camera before shirtless man takes a shot,shirtless man takes a shot before man looks up and talks to camera,0.2920401096343994,0.3205112814903259,False
33439178@N00_12280528136_b1d8fa292c.mp4,before,the young baby claps her hands before the face of a woman in orange and green is visible for the first time,the face of a woman in orange and green is visible for the first time before the young baby claps her hands,0.30445143580436707,0.29068511724472046,True
18587146@N00_6365152473_869de3885c.mp4,before,The priest hands something to the bride before a woman says her vows at a wedding,a woman says her vows at a wedding before The priest hands something to the bride,0.4140446186065674,0.5273609757423401,False
16483298@N00_4893755634_5ca761d1d3.mp4,before,the boy with a red shirt is visible for the first time before a boys head is seen,a boys head is seen before the boy with a red shirt is visible for the first time,0.16436654329299927,0.23180930316448212,False
45676902@N00_6927962465_825f75c9cc.mp4,before,boy walks closer before the toddler rests his legs against the table for the first time,the toddler rests his legs against the table for the first time before boy walks closer,0.3168897032737732,0.31338122487068176,True
72175114@N00_6989746662_b2f8892f80.mp4,before,we first see people on a bridge before we move under the bridge,we move under the bridge before we first see people on a bridge,0.32297736406326294,0.29908668994903564,True
60003305@N00_3598075345_05b69afc5c.mp4,before,full view of statue first appears before the beautiful sculpture is surround by water shooting up into the sky. the base of the fountain on the ground cannot be seen,the beautiful sculpture is surround by water shooting up into the sky. the base of the fountain on the ground cannot be seen before full view of statue first appears,0.4680996835231781,0.437073677778244,True
14284621@N06_7326456132_82ecae939b.mp4,after,camera turns and a table is shown after the person picks up a child,the person picks up a child after camera turns and a table is shown,0.28118544816970825,0.28381219506263733,False
67211380@N00_2655997447_25262855b4.mp4,before,a girl throwing a rock before the boy in the baseball cap first looks at the camera,the boy in the baseball cap first looks at the camera before a girl throwing a rock,0.2839921712875366,0.2946067750453949,False
72175114@N00_7005546265_effdc91c3b.mp4,before,close up of man in red as he rides by before the person is red passes the one in blue,the person is red passes the one in blue before close up of man in red as he rides by,0.32083261013031006,0.3100460171699524,True
65430553@N08_11741278434_0bbe367161.mp4,before,the camera moves up and zooms in on man before a man brings a chair onstage,a man brings a chair onstage before the camera moves up and zooms in on man,0.2772619426250458,0.3076881170272827,False
14284621@N06_5470914150_19929a8bc6.mp4,before,little girl is waving her hands and then a baby appears in front of the camera before little girl in pink dress crawls around on grass,little girl in pink dress crawls around on grass before little girl is waving her hands and then a baby appears in front of the camera,0.3819272220134735,0.3891468346118927,False
8363794@N07_6770727535_5b98d91011.mp4,before,camera focuses on pot and base of the flower before we first see the three flowers,we first see the three flowers before camera focuses on pot and base of the flower,0.35268598794937134,0.3689691424369812,False
18587146@N00_5140958695_bc0567422a.mp4,after,the blue object disappears and the cat looks up after cat manages to hang on to dangling object,cat manages to hang on to dangling object after the blue object disappears and the cat looks up,0.28313061594963074,0.24171790480613708,True
24449744@N04_3594450980_b25d3d52eb.mp4,after,"the woman glances around and at her companion after a woman stands on a cliff overlooking the grand canyon, picking at her teeth","a woman stands on a cliff overlooking the grand canyon, picking at her teeth after the woman glances around and at her companion",0.40359777212142944,0.42466026544570923,False
45755571@N00_2953285501_9edca7d16f.mp4,before,reflection is clearly seen before first time we see an otter swim by,first time we see an otter swim by before reflection is clearly seen,0.2228163778781891,0.2784196138381958,False
68413968@N00_5604027658_640e8c0150.mp4,before,the planco balls start there decent and continue falling until reaching the dividers before camera zooms in for first time,camera zooms in for first time before the planco balls start there decent and continue falling until reaching the dividers,0.37185633182525635,0.33496707677841187,True
26292851@N04_3874089909_20271f0653.mp4,after,the camera zooms in on a group of people standing on the wall after we pan right to see people on top of a structure,we pan right to see people on top of a structure after the camera zooms in on a group of people standing on the wall,0.3582518696784973,0.36375612020492554,False
18587146@N00_6194287478_f457d048ba.mp4,after,a woman tying two cloth materials together for a ceremony after the woman places the scarf over the shoulder of the other woman,the woman places the scarf over the shoulder of the other woman after a woman tying two cloth materials together for a ceremony,0.46954378485679626,0.44936734437942505,True
47887101@N00_5158769917_a731a0797e.mp4,before,two white donkeys walk past the car before black donkey is first seen looking at car,black donkey is first seen looking at car before two white donkeys walk past the car,0.3240397572517395,0.30410635471343994,True
24617858@N00_2817477962_49e5788312.mp4,before,the white dog shakes off the water before the small black dog flees after a woman starts to splash water on it,the small black dog flees after a woman starts to splash water on it before the white dog shakes off the water,0.37645813822746277,0.3927105665206909,False
14284621@N06_5470914150_19929a8bc6.mp4,before,a young girl waves her arms while standing in a field before little girl in pink dress crawls around on grass,little girl in pink dress crawls around on grass before a young girl waves her arms while standing in a field,0.4036746025085449,0.3694576621055603,True
91189787@N00_13790811734_18d905f849.mp4,before,the boy reaches for something on the shelf before we see a finger showing the little boy what is on the box,we see a finger showing the little boy what is on the box before the boy reaches for something on the shelf,0.29165300726890564,0.28324082493782043,True
25832003@N00_3305005763_ca40527bea.mp4,before,car lights brighten before white service vehicle starts to take off,white service vehicle starts to take off before car lights brighten,0.2505609393119812,0.3228234350681305,False
89686003@N00_5825916697_732fa55119.mp4,before,bicycle with a orange flag on it passes man in donkey costume before a cyclist in grey is in these frames,a cyclist in grey is in these frames before bicycle with a orange flag on it passes man in donkey costume,0.39834266901016235,0.40843039751052856,False
66139643@N00_10300105113_db3d703cb7.mp4,before,camera walks passed black pole before a person is walking toward a bench,a person is walking toward a bench before camera walks passed black pole,0.3241019546985626,0.35321560502052307,False
8485866@N03_2652909308_2cf69b5b15.mp4,before,cat goes under persons legs before cat kissing her pants,cat kissing her pants before cat goes under persons legs,0.28950807452201843,0.26588863134384155,True
8485866@N03_2652909308_2cf69b5b15.mp4,after,cat kissing her pants after cat goes under persons legs,cat goes under persons legs after cat kissing her pants,0.26539015769958496,0.2829851508140564,False
50072196@N00_8494901801_2a59170218.mp4,before,a man in dark clothing is addressing an audience of young people before The light begins to shine in the room,The light begins to shine in the room before a man in dark clothing is addressing an audience of young people,0.3681104779243469,0.35528111457824707,True
45676902@N00_5368267139_6dfa8bfa9b.mp4,before,the baby grabs and almost pulls the chair over before we see the little baby's face for the first time,we see the little baby's face for the first time before the baby grabs and almost pulls the chair over,0.36251020431518555,0.33493614196777344,True
53301297@N00_8730844638_1ca82efd9d.mp4,before,the people on the left come into view before two people can be seen crossing the street in these frames,two people can be seen crossing the street in these frames before the people on the left come into view,0.2632836699485779,0.22455628216266632,True
32705331@N00_7974518114_7646aca0c0.mp4,after,a woman in orange passes by after a person with a blue shirt walks past the camera,a person with a blue shirt walks past the camera after a woman in orange passes by,0.19988074898719788,0.22414560616016388,False
25133870@N00_4978496042_940ba7d578.mp4,before,camera pans left to show man with a map before a man holding up a pamphlet in front of a building,a man holding up a pamphlet in front of a building before camera pans left to show man with a map,0.3696163296699524,0.33070459961891174,True
